lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.8515841584158416;0.006375493415208514;0.0008992515358938358;-0.0001804358583341268;[6 6 16 28 15];[0.1, 0.1, 0.3062971610105444, 0.3937028389894556, 0.1];false
0.8515841584158416;0.009047535195747141;0.0018583196731634904;0.0002397180445994271;[15 6 6 3 6];[0.19260736459998623, 0.2689033123180644, 0.24509585901645212, 0.1933934640654973, 0.1];false
0.8515841584158416;0.00890594211571893;0.001566528033196544;1.2247562580277021e-5;[15 6 15 6 6];[0.2370525974105771, 0.19185152641961037, 0.24053196678113717, 0.2305639093886754, 0.1];false
0.8515841584158416;0.008942388684247564;0.0015121381662335871;-3.947923464475418e-5;[15 15 6 15 6];[0.2414110381433198, 0.1, 0.21765293900505644, 0.17128531272399705, 0.2696507101276268];false
0.8515841584158416;0.008596157278500112;0.0014824434077062051;-1.3380595127782243e-5;[3 6 15 6 15];[0.1, 0.3540113923999699, 0.1, 0.1, 0.34598860760003003];false
0.8515841584158416;0.008770859332395972;0.0015478356833803961;1.637787856368549e-5;[15 15 6 3 6];[0.24400089954819587, 0.1634232784795448, 0.2599832769134154, 0.1, 0.23259254505884397];false
0.8515841584158416;0.01049;0.002516502191853666;0.0005861312229835029;[6 15 6 6 6];[0.4537811254916706, 0.1, 0.1, 0.1, 0.2462188745083294];false
0.8515841584158416;0.008540643713010242;0.0012482576496501258;-0.0002045703842734278;[6 15 16 28 6];[0.1, 0.1, 0.1, 0.3366550098639357, 0.36334499013606436];false
0.8515841584158416;0.008798625210014115;0.0014095913131590809;-0.00010546973320098058;[6 6 6 15 15];[0.20934524365805973, 0.1, 0.1, 0.31384762088322704, 0.27680713545871327];false
0.8515841584158416;0.008849481943432894;0.0017135561448514065;0.00014583395729317198;[15 6 6 15 6];[0.23402456901819754, 0.1, 0.27410022090065445, 0.16524604440634832, 0.22662916567479974];false
0.8515841584158416;0.00814583547385293;0.0016050531332035456;0.00015786679439387641;[6 28 15 6 15];[0.3679148378367906, 0.1, 0.20950279302744768, 0.22258236913576185, 0.1];true
0.8515841584158416;0.007259855973584013;0.0010160495781942746;-0.00021222590914390916;[6 15 15 15 28];[0.22441225687324695, 0.17781237422599858, 0.2298642843264576, 0.12906447372078267, 0.2388466108535143];false
0.8515841584158416;0.008925127980266446;0.0012681426320714797;-0.00024470020435372344;[6 28 15 6 15];[0.282685871928948, 0.1, 0.2086860947302251, 0.1, 0.308628033340827];false
0.8515841584158416;0.007717955489275848;0.0009403937987728044;-0.0003446423975425353;[15 3 28 6 15];[0.12285382736989171, 0.2550025746267979, 0.2543236733333551, 0.11188174717900984, 0.2559381774909455];false
0.8515841584158416;0.008623860126619016;0.001628831151955851;0.00010716934734360055;[15 3 6 3 6];[0.26063964193216776, 0.1, 0.27358288165793254, 0.1467815895753069, 0.2189958868345928];false
0.8515841584158416;0.009714680244233652;0.002127457888984223;0.0003698969917868373;[6 15 15 6 6];[0.3241291680289636, 0.12787633830553624, 0.1, 0.1913186530193485, 0.2566758406461517];false
0.8515841584158416;0.008894158543906882;0.0019509727196279567;0.000341383436059766;[6 6 6 3 3];[0.1, 0.1, 0.32555772162483143, 0.3744422783751685, 0.1];false
0.8515841584158416;0.00979009547961877;0.001264515129778495;-0.0003761642072003667;[15 15 15 6 15];[0.22424793148481129, 0.1291609604246604, 0.20926178910483612, 0.21293671164445915, 0.224392607341233];false
0.8515841584158416;0.009257877811439512;0.0011803134876890676;-0.0003688794585875407;[15 6 15 28 6];[0.3030599025256991, 0.19395258361612955, 0.30298751385817135, 0.1, 0.1];false
0.8515841584158416;0.006436914133754388;0.0009628725160876253;-0.00013537304709189749;[6 3 28 28 15];[0.1494521591337262, 0.14890417024755517, 0.2964405860227364, 0.3052030845959823, 0.1];false
0.8515841584158416;0.00814583547385293;0.0016050531332035456;0.00015786679439387641;[6 28 15 6 15];[0.3679148378367906, 0.1, 0.20950279302744768, 0.22258236913576185, 0.1];false
0.8614851485148515;0.007537156683940029;0.0012712585208053016;5.1162196900477906e-5;[30 1 17 18 30];[0.1, 0.1, 0.4018782176159921, 0.2981217823840079, 0.1];true
0.8614851485148515;0.007795294607877026;0.0011862238944350483;-5.784980702382234e-5;[1 18 6 30 22];[0.1, 0.1, 0.1, 0.25217480107427104, 0.4478251989257289];false
0.8614851485148515;0.008389767746537526;0.0014478742340129755;8.52147161129605e-5;[22 6 6 18 22];[0.23819318956328453, 0.10469731909936605, 0.14121141182163688, 0.2721818960172648, 0.24371618349844784];false
0.8614851485148515;0.008669000596192999;0.001645797412444519;0.00021704469817878736;[18 25 18 3 25];[0.1, 0.1, 0.1595583205541197, 0.5404416794458803, 0.1];false
0.8614851485148515;0.00805260469249116;0.00153970753526433;0.00021102983163760422;[25 1 18 3 18];[0.1, 0.21311510227910277, 0.1, 0.4112499449977083, 0.175634952723189];true
0.8614851485148515;0.008223137612639923;0.0016533777363921527;0.00028533367963018484;[3 18 1 25 3];[0.21950210509533313, 0.1, 0.18970168977036173, 0.2567138379649032, 0.23408236716940192];true
0.8614851485148515;0.008961189279979995;0.001642928709864476;0.00017410088137017753;[18 3 25 18 3];[0.1, 0.1, 0.19221619200533507, 0.1, 0.507783807994665];false
0.8614851485148515;0.007537156683940029;0.0012712585208053016;5.1162196900477906e-5;[30 1 17 18 30];[0.1, 0.1, 0.4018782176159921, 0.2981217823840079, 0.1];false
0.8614851485148515;0.00805260469249116;0.00153970753526433;0.00021102983163760422;[25 1 18 3 18];[0.1, 0.21311510227910277, 0.1, 0.4112499449977083, 0.175634952723189];false
0.8614851485148515;0.008223137612639923;0.0016533777363921527;0.00028533367963018484;[3 18 1 25 3];[0.21950210509533313, 0.1, 0.18970168977036173, 0.2567138379649032, 0.23408236716940192];false
0.8713861386138614;0.007802796094758889;0.001089135500885176;-5.449015681201609e-5;[29 30 22 25 22];[0.20573808101074592, 0.3298346064263429, 0.1, 0.11980487701567064, 0.2446224355472406];false
0.8713861386138614;0.007587686996757078;0.0012927494250442532;0.00015060220604227992;[30 22 22 30 25];[0.25158697208416403, 0.1654180895546709, 0.23524910195521231, 0.1, 0.24774583640595274];true
0.8713861386138614;0.00785756788469109;0.0012839238003987876;0.00010820125595009927;[25 22 22 29 25];[0.1, 0.1, 0.1, 0.49995523074904225, 0.20004476925095774];false
0.8713861386138614;0.009155999256179876;0.0017520750471211345;0.00034914549068667785;[25 22 25 22 22];[0.2621454211519211, 0.1, 0.28212104716271247, 0.2009679428656912, 0.15476558881967523];false
0.8713861386138614;0.00855029755407581;0.0019326566005217446;0.0005844033879650889;[25 30 25 14 25];[0.1, 0.18147115687930637, 0.32995642432733485, 0.2885724187933587, 0.1];true
0.8713861386138614;0.0070994003435975225;0.0010513480244186836;3.0488036213517167e-6;[22 14 30 7 29];[0.21101529971693148, 0.1, 0.2668621264075862, 0.1, 0.3221225738754824];false
0.8713861386138614;0.007587686996757078;0.0012927494250442532;0.00015060220604227992;[30 22 22 30 25];[0.25158697208416403, 0.1654180895546709, 0.23524910195521231, 0.1, 0.24774583640595274];false
0.8713861386138614;0.00855029755407581;0.0019326566005217446;0.0005844033879650889;[25 30 25 14 25];[0.1, 0.18147115687930637, 0.32995642432733485, 0.2885724187933587, 0.1];false
0.8812871287128713;0.007178165523242772;0.0011140571402453777;0.00012966357851049745;[23 17 15 13 13];[0.2865484482362522, 0.22438054406800054, 0.1, 0.28907100769574734, 0.1];false
0.8812871287128713;0.008081937669311786;0.0014012392368246086;0.0002754640773733674;[23 13 15 23 15];[0.4282189085117951, 0.1, 0.1, 0.1793177130050621, 0.19246337848314282];false
0.8812871287128713;0.00867218366783154;0.0012824227239391192;0.00010068281663882031;[23 13 15 23 13];[0.25534184837104434, 0.14719028653333088, 0.2507632245777476, 0.24670464051787722, 0.1];false
0.8812871287128713;0.008601219374892156;0.0011369430157386366;-1.910220271347427e-5;[17 23 17 29 17];[0.1, 0.1, 0.1, 0.43093849997124156, 0.2690615000287585];false
0.8812871287128713;0.006902358654855143;0.0010966000668791774;0.0001470207097148755;[23 29 13 29 17];[0.24053317466889204, 0.2053614480595704, 0.25457953826124435, 0.1995258390102933, 0.1];true
0.8812871287128713;0.00880775847966486;0.0012365025505467382;4.411948369290584e-5;[29 23 17 15 17];[0.1, 0.17373145741788687, 0.4581527432520689, 0.16811579933004428, 0.1];false
0.8812871287128713;0.007735199999999999;0.001402677543685848;0.00031789386300472614;[23 15 17 15 17];[0.1, 0.1, 0.6, 0.1, 0.1];true
0.8812871287128713;0.009359251204606237;0.001437578016805505;0.00015585541913494278;[15 17 23 23 23];[0.2669196787716704, 0.1, 0.2628098334525968, 0.2702704877757328, 0.1];false
0.8812871287128713;0.008153134347722302;0.001309278588533542;0.00018596837956614035;[13 23 23 29 23];[0.1, 0.1, 0.1, 0.4194696916671512, 0.28053030833284887];false
0.8812871287128713;0.007955487776756717;0.0012083405092929906;0.00012047614147382235;[17 23 29 23 23];[0.30516159929882103, 0.1, 0.3168472852042191, 0.17799111549695984, 0.1];false
0.8812871287128713;0.008021586734126139;0.0012111307874148765;0.00011508838064975993;[23 17 17 15 17];[0.29662228352618225, 0.21790942777812544, 0.1, 0.2854682886956923, 0.1];false
0.8812871287128713;0.009162287891796319;0.0015079883948821663;0.00024128925946360165;[23 17 23 23 17];[0.1, 0.22681390034444096, 0.20693733295298297, 0.2390061048593688, 0.2272426618432073];false
0.8812871287128713;0.008781939707320871;0.0013166852618527638;0.00011784849571027018;[23 17 13 13 23];[0.24577599623809793, 0.1, 0.2079230450827269, 0.21294636629837427, 0.23335459238080097];false
0.8812871287128713;0.009122302785255986;0.0015686835405543723;0.00029952585692599406;[17 23 23 23 17];[0.24522528025832283, 0.2712692266421356, 0.1, 0.2835054930995416, 0.1];false
0.8812871287128713;0.00892609381070403;0.0013681860255955532;0.00014612250839523655;[23 13 17 23 23];[0.1, 0.2418554697056984, 0.1914719408590949, 0.20198445873704698, 0.2646881306981598];false
0.8812871287128713;0.00834646721688666;0.0011744595789146574;4.42030216705211e-5;[23 13 17 15 13];[0.30450332470549546, 0.22998275838344504, 0.1, 0.1, 0.2655139169110596];false
0.8812871287128713;0.008164779958664622;0.0012826315394032675;0.00016110219423659425;[23 17 15 15 23];[0.27899875551538783, 0.15563683203525266, 0.24904055428812355, 0.1, 0.216323858161236];false
0.8812871287128713;0.010490000000000001;0.0018850278072460465;0.0004159527239898078;[23 17 23 23 23];[0.27181368948098944, 0.1, 0.3663120603972221, 0.1, 0.16187425012178852];false
0.8812871287128713;0.009286282828779554;0.0015200327362158972;0.0002371839874604968;[23 17 23 17 23];[0.37900875434121417, 0.1, 0.1, 0.3209912456587858, 0.1];false
0.8812871287128713;0.0098447353428581;0.001655251012440398;0.0002900546124401111;[23 17 23 29 23];[0.2823467985073719, 0.1, 0.1, 0.12782580371273752, 0.3898273977798906];false
0.8812871287128713;0.009571968139254709;0.0014747912848300524;0.00016339875517880202;[23 17 17 17 13];[0.16478762533571895, 0.27047273601105465, 0.1, 0.36473963865322634, 0.1];false
0.8812871287128713;0.0076659845364278195;0.0011112226584605275;6.925519047328715e-5;[13 23 17 29 23];[0.3050750430226241, 0.16523797303817103, 0.1, 0.3296869839392048, 0.1];false
0.8812871287128713;0.007871096248190709;0.0012614360395207208;0.0001772869095240867;[29 17 17 23 23];[0.21140797931992028, 0.3360387934547526, 0.1, 0.2525532272253272, 0.1];false
0.8812871287128713;0.00822134048152593;0.0014922301980281004;0.0003391043322077755;[23 17 23 17 23];[0.2762956579884962, 0.1, 0.1, 0.42370434201150386, 0.1];false
0.8812871287128713;0.008708062802808027;0.0011031834141259625;-6.15377951912507e-5;[23 17 23 29 15];[0.1, 0.1, 0.17886325258452607, 0.1, 0.521136747415474];false
0.8812871287128713;0.006612933364199076;0.0010366587392191355;0.00012855369644701323;[13 22 27 29 17];[0.24919931601024356, 0.1, 0.15553327524299493, 0.19573812298404691, 0.29952928576271465];false
0.8812871287128713;0.006612933364199076;0.0010366587392191355;0.00012855369644701323;[13 22 27 29 17];[0.24919931601024356, 0.1, 0.15553327524299493, 0.19573812298404691, 0.29952928576271465];true
0.8812871287128713;0.006902358654855143;0.0010966000668791774;0.0001470207097148755;[23 29 13 29 17];[0.24053317466889204, 0.2053614480595704, 0.25457953826124435, 0.1995258390102933, 0.1];false
0.8812871287128713;0.007735199999999999;0.001402677543685848;0.00031789386300472614;[23 15 17 15 17];[0.1, 0.1, 0.6, 0.1, 0.1];false
0.8911881188118812;0.006336716431816684;0.0009639981091152964;0.00016959362589903453;[30 30 13 30 29];[0.21613809453788668, 0.1, 0.26096745341201577, 0.17901956132054106, 0.24387489072955656];true
0.8911881188118812;0.006336716431816684;0.0009639981091152964;0.00016959362589903453;[30 30 13 30 29];[0.21613809453788668, 0.1, 0.26096745341201577, 0.17901956132054106, 0.24387489072955656];false
0.9010891089108911;0.008596;0.0011666003876321513;0.0002009728839445754;[29 24 4 18 30];[0.1, 0.1, 0.1, 0.1, 0.6];false
0.910990099009901;0.0069939175036394345;0.0010494486779917462;0.00033350945053764436;[29 13 2 22 16];[0.1, 0.26318049903985363, 0.3696526857640424, 0.16716681519610388, 0.1];false
0.910990099009901;0.0084936;0.0011334921773440373;0.00027658565581608816;[12 18 16 2 11];[0.1, 0.1, 0.6, 0.1, 0.1];false
0.910990099009901;0.007756520169516729;0.0012755807739959516;0.00047163436328130843;[18 22 18 30 1];[0.1, 0.5112500279546057, 0.18874997204539423, 0.1, 0.1];false
0.910990099009901;0.009095107958068187;0.0018293428662700733;0.0008569585800245196;[18 4 16 18 18];[0.21660173523642828, 0.23582283041957952, 0.1, 0.1, 0.3475754343439922];false
0.910990099009901;0.009527913600807819;0.0020501469877995306;0.0010195849611502232;[18 18 22 18 18];[0.1, 0.1, 0.19038678615864751, 0.1, 0.5096132138413525];false
0.910990099009901;0.009260296070226007;0.0015357544364574508;0.0005747990497734482;[18 16 16 18 18];[0.2396279912066412, 0.3279210479397311, 0.1, 0.1, 0.23245096085362768];false
0.910990099009901;0.008735340134398122;0.0015151148175362242;0.0006027228371610782;[18 2 16 18 18];[0.1, 0.17451883159965625, 0.24327411726635334, 0.38220705113399045, 0.1];false
0.910990099009901;0.010865;0.0025469180889999992;0.0013531245878107918;[18 18 18 18 18];[0.25873147143593633, 0.1, 0.1, 0.2488029579018153, 0.29246557066224843];false
0.910990099009901;0.007906465572039145;0.0011016781459997403;0.00029986416555251717;[18 16 2 16 16];[0.1, 0.1, 0.4367767418361549, 0.2632232581638452, 0.1];false
0.910990099009901;0.007003610505477363;0.0011427844883988313;0.00041767467656767334;[16 16 18 22 18];[0.3277487059107015, 0.1, 0.1, 0.37225129408929847, 0.1];false
0.910990099009901;0.007003610505477363;0.0011427844883988313;0.00041767467656767334;[16 16 18 22 18];[0.3277487059107015, 0.1, 0.1, 0.37225129408929847, 0.1];true
0.9208910891089109;0.00837495300279259;0.0014402599079834078;0.0006637891044477624;[31 7 27 16 1];[0.1, 0.5140301965023116, 0.1, 0.18596980349768844, 0.1];false
0.9208910891089109;0.0090859;0.0011612178586456212;0.00035057952507553725;[27 31 27 29 29];[0.1, 0.1, 0.1, 0.3428116971308736, 0.3571883028691264];false
0.9208910891089109;0.007788340141324811;0.0012764003557399373;0.0005592986075067958;[27 31 29 4 4];[0.2515796751502518, 0.1, 0.3307695089377912, 0.2176508159119569, 0.1];false
0.9208910891089109;0.008434284089949005;0.0013012972651662248;0.0005311260272714658;[27 31 29 27 27];[0.1, 0.2833519216193782, 0.26676144259103285, 0.1, 0.24988663578958895];false
0.9208910891089109;0.008440506606938722;0.001285429509141227;0.0005160212956018333;[29 27 27 27 29];[0.2665455049710495, 0.15346842851699236, 0.1, 0.1, 0.3799860665119582];false
0.9208910891089109;0.009038402114261703;0.0012069525979340136;0.00039645374495932313;[27 27 29 31 31];[0.1, 0.1, 0.21327216436970992, 0.40036400050104404, 0.186363835129246];false
0.9208910891089109;0.007931615542789894;0.0013482863388225702;0.00061416340779204;[31 27 29 12 27];[0.1, 0.1, 0.32339912711970176, 0.1, 0.3766008728802982];false
0.9208910891089109;0.008664110096717298;0.0016778111730463086;0.0008596730448739208;[27 31 4 27 4];[0.1, 0.1, 0.21532241011760783, 0.33589064087538684, 0.24878694900700532];false
0.9208910891089109;0.009435224162288435;0.0017787614086798294;0.0008916352234121423;[4 27 31 27 27];[0.1, 0.4170616059917859, 0.18625743205219233, 0.1, 0.19668096195602175];false
0.9406930693069306;0.0096671;0.0022542716879001717;0.0015472517234395569;[14 25 28 25 25];[0.1, 0.29308740234093755, 0.1, 0.4069125976590624, 0.1];false
0.9406930693069306;0.007743921048172485;0.0013570317486554797;0.0008172821718931077;[14 29 11 29 14];[0.1, 0.34336683575970306, 0.21821297657412733, 0.1, 0.2384201876661696];false
0.9406930693069306;0.008699718904146586;0.001871321952778324;0.0012443859653230738;[14 25 14 25 29];[0.1, 0.1, 0.5143950033809971, 0.1, 0.18560499661900293];false
0.9406930693069306;0.0103079;0.0026487440380388296;0.0018803252480600904;[10 25 25 25 25];[0.1, 0.1, 0.1, 0.5057446555287991, 0.19425534447120096];false
0.9406930693069306;0.008184492858804595;0.0016752945196965411;0.0010905407929913743;[29 10 10 10 14];[0.18074063031949855, 0.17456906027519964, 0.24915771366356085, 0.1, 0.29553259574174096];true
0.9406930693069306;0.007583016072594151;0.0013404962980797658;0.0008112701683734606;[10 14 11 29 29];[0.2503347441077404, 0.21785439775422621, 0.1, 0.2559614825823644, 0.17584937555566899];true
